,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
3752,0,5,11,9,2,2,0,4,1,4,0,2,38,0
3753,1,2,11,9,2,11,5,4,0,4,0,2,8,1
3754,0,2,11,9,4,7,3,4,1,0,0,2,38,0
3755,0,2,11,9,4,7,1,2,1,0,0,3,38,0
3756,1,2,1,7,2,6,0,4,1,4,0,2,38,1
3757,0,2,15,10,4,11,3,4,0,0,0,1,38,0
3758,2,1,5,4,2,10,0,2,1,0,0,2,38,0
3759,0,2,15,10,4,6,3,4,1,0,0,2,25,0
3760,1,2,8,11,2,2,0,4,1,0,0,2,38,1
3761,2,2,11,9,6,6,1,4,0,0,0,1,38,0
3762,1,2,11,9,0,5,1,4,1,0,0,2,38,0
3763,1,2,12,14,4,11,1,4,1,0,0,3,38,0
3764,2,4,11,9,2,3,0,4,1,0,0,2,38,1
3765,1,2,5,4,2,13,0,4,1,0,0,2,38,0
3766,0,2,1,7,4,2,1,0,1,0,0,2,38,0
3767,1,5,10,16,2,9,0,4,1,4,0,2,38,1
3768,1,3,10,16,2,3,0,4,1,4,0,3,38,1
3769,0,2,15,10,2,2,0,4,1,0,0,2,38,0
3770,1,3,9,13,2,11,0,4,1,0,0,2,38,0
3771,0,2,1,7,4,4,3,2,1,0,0,2,38,0
3772,0,4,15,10,2,11,0,1,1,0,0,2,39,0
3773,1,2,11,9,2,11,0,4,1,0,0,3,38,1
3774,2,2,15,10,2,3,0,4,1,4,0,2,38,1
3775,0,2,15,10,4,10,1,4,0,0,0,2,38,0
3776,0,5,8,11,0,10,4,2,1,0,0,2,38,0
3777,2,4,0,6,0,2,1,4,1,0,0,1,38,0
3778,0,2,15,10,4,0,3,2,0,0,0,1,38,0
3779,0,2,15,10,4,11,1,4,0,0,0,1,38,0
3780,1,2,15,10,2,9,0,4,1,0,0,2,38,0
3781,0,2,11,9,2,2,0,0,1,0,0,2,38,0
3782,0,4,15,10,0,9,4,4,1,0,0,2,38,0
3783,0,2,0,6,2,6,0,4,1,0,0,2,12,0
3784,0,2,15,10,4,7,3,4,1,0,0,1,38,0
3785,1,2,11,9,4,0,4,4,1,0,0,2,38,0
3786,0,2,7,12,2,9,0,4,1,0,0,2,38,1
3787,0,2,7,12,4,0,1,4,1,4,0,2,38,0
3788,1,2,15,10,3,7,1,4,0,0,0,1,38,0
3789,2,1,11,9,2,0,0,4,1,0,0,2,38,0
3790,0,3,9,13,2,3,0,4,1,0,0,2,38,1
3791,0,3,9,13,2,11,0,4,1,0,0,3,38,1
3792,0,2,11,9,4,6,3,2,1,0,0,2,38,0
3793,1,4,11,9,2,2,0,2,1,0,0,1,38,1
3794,1,0,5,4,2,0,0,4,1,0,0,3,38,0
3795,1,4,15,10,0,2,1,4,1,0,0,0,38,1
3796,2,1,11,9,0,2,1,4,1,0,0,2,38,0
3797,0,1,9,13,2,9,5,4,0,0,0,2,38,1
3798,1,1,15,10,0,3,2,2,0,0,0,2,38,0
3799,0,4,9,13,2,11,0,4,1,0,0,2,38,0
3800,0,2,9,13,4,3,1,2,1,0,0,2,38,0
3801,0,2,2,8,4,7,3,4,0,0,0,0,38,0
3802,0,2,15,10,4,7,3,4,0,0,0,1,38,0
3803,2,3,5,4,2,2,0,4,1,0,0,2,38,0
3804,1,4,15,10,4,11,1,4,1,0,0,3,38,0
3805,1,1,8,11,2,10,0,4,1,0,0,2,38,1
3806,0,2,11,9,0,8,4,4,0,0,0,1,38,0
3807,0,2,11,9,4,11,3,4,0,0,0,1,38,0
3808,0,2,11,9,4,12,2,4,0,0,0,2,38,0
3809,0,2,11,9,4,6,1,4,0,0,0,2,38,0
3810,0,2,15,10,4,7,3,4,1,0,0,1,38,0
3811,1,2,9,13,2,9,5,4,0,0,0,0,38,0
3812,0,2,11,9,4,12,1,4,1,0,0,2,38,0
3813,0,2,11,9,4,0,3,4,0,0,0,2,38,0
3814,0,2,9,13,4,0,1,4,1,0,0,2,38,0
3815,0,3,11,9,2,3,0,4,1,0,0,2,25,1
3816,0,2,11,9,4,12,3,2,1,0,0,2,38,0
3817,0,2,0,6,4,5,1,4,1,0,0,2,38,0
3818,0,2,15,10,2,6,0,4,1,0,0,2,38,0
3819,1,2,15,10,2,2,0,4,1,0,0,2,38,0
3820,0,2,15,10,2,12,0,4,1,0,0,2,38,0
3821,0,2,15,10,2,2,0,4,1,0,0,2,38,0
3822,2,2,11,9,4,7,1,2,0,0,0,2,38,0
3823,0,2,12,14,2,9,0,4,1,0,0,2,38,1
3824,0,2,15,10,4,7,1,2,1,0,0,1,38,0
3825,2,0,6,5,0,7,1,2,0,0,0,2,38,0
3826,0,2,9,13,4,9,1,4,1,0,0,1,38,0
3827,1,3,15,10,2,3,0,4,1,4,0,2,38,1
3828,0,2,15,10,4,3,3,4,0,0,0,0,38,0
3829,1,2,12,14,2,3,0,4,1,0,0,2,38,1
3830,0,2,2,8,2,11,3,3,1,0,0,1,38,0
3831,0,2,11,9,2,2,0,1,1,0,0,2,34,0
3832,0,2,15,10,4,0,3,4,0,0,0,0,38,0
3833,1,2,15,10,2,3,0,4,1,0,0,2,38,1
3834,0,4,11,9,5,2,3,2,1,0,0,2,38,0
3835,0,2,8,11,2,11,0,4,1,0,0,2,5,1
3836,0,2,9,13,0,11,1,4,0,0,0,3,38,1
3837,0,1,15,10,2,0,5,4,0,0,0,2,38,0
3838,0,2,15,10,4,0,1,4,0,0,0,2,38,0
3839,0,2,8,11,3,12,3,4,0,0,0,2,38,0
3840,0,1,15,10,4,10,3,4,1,0,0,2,38,0
3841,2,2,11,9,2,13,0,4,1,4,0,2,38,0
3842,0,2,11,9,4,13,3,4,0,0,0,2,38,0
3843,0,2,1,7,2,2,0,4,1,0,0,2,38,0
3844,1,2,11,9,2,13,0,4,1,0,0,2,38,0
3845,0,2,9,13,4,3,3,4,1,0,0,2,38,0
3846,0,2,11,9,4,4,1,4,1,0,0,2,38,0
3847,2,2,12,14,2,9,0,4,1,0,0,2,38,1
3848,0,3,11,9,2,4,0,4,1,0,0,2,38,0
3849,0,2,2,8,4,11,3,4,0,0,0,1,38,0
3850,0,5,15,10,0,10,4,2,1,0,0,2,38,0
3851,0,2,11,9,2,2,0,4,1,0,0,2,38,1
3852,1,2,15,10,5,9,1,4,0,0,0,2,38,0
3853,1,3,9,13,2,7,2,1,0,0,0,1,34,0
3854,0,2,0,6,4,7,1,4,1,0,0,2,38,0
3855,0,2,12,14,2,3,0,4,1,0,0,2,38,1
3856,2,3,10,16,2,9,0,4,1,4,0,2,38,1
3857,0,0,9,13,2,3,0,4,1,0,0,2,38,1
3858,0,2,0,6,0,6,4,2,0,0,0,2,38,0
3859,0,2,9,13,2,11,0,1,1,4,0,3,38,1
3860,0,5,9,13,4,3,1,4,0,0,0,2,38,0
3861,0,2,9,13,4,12,1,4,0,0,0,2,38,0
3862,1,2,9,13,2,3,0,4,1,0,0,2,38,1
3863,0,2,11,9,2,6,0,4,1,0,0,2,38,0
3864,0,2,11,9,4,0,1,4,1,0,0,2,38,0
3865,0,2,9,13,4,11,3,4,1,0,0,2,38,0
3866,1,2,5,4,2,13,0,4,1,0,0,1,38,0
3867,0,2,7,12,4,0,1,4,0,0,0,1,38,0
3868,1,2,15,10,2,6,0,4,1,0,0,2,38,0
3869,0,4,14,15,2,9,0,4,1,4,0,3,38,1
3870,0,2,9,13,4,0,1,4,0,0,0,1,38,0
3871,0,2,11,9,2,2,3,2,0,0,0,2,38,0
3872,1,2,12,14,0,3,1,4,1,0,0,2,38,0
3873,0,2,11,9,4,10,2,4,1,0,0,2,38,0
3874,0,2,15,10,4,7,1,4,1,0,0,2,38,0
3875,1,2,11,9,0,2,1,3,1,0,0,3,6,0
3876,0,2,11,9,4,4,1,4,1,0,0,2,38,0
3877,0,2,11,9,3,7,2,2,0,0,0,1,32,0
3878,0,2,1,7,5,2,4,4,1,0,0,2,38,0
3879,1,2,15,10,2,3,0,0,1,0,0,2,38,1
3880,0,2,11,9,2,11,5,2,0,0,0,2,38,0
3881,0,2,6,5,4,6,1,4,1,0,0,2,38,0
3882,1,2,15,10,2,11,0,4,1,0,0,2,38,0
3883,0,2,9,13,4,0,3,2,0,0,0,1,38,0
3884,1,2,1,7,6,6,1,2,1,0,0,2,38,0
3885,1,2,5,4,0,7,1,4,0,0,0,2,38,0
3886,0,2,9,13,2,9,0,4,1,0,0,2,38,1
3887,0,2,9,13,4,9,1,4,1,0,0,2,38,0
3888,0,2,11,9,4,5,2,2,0,0,0,2,38,0
3889,0,5,15,10,4,9,3,4,0,0,0,2,6,0
3890,0,2,7,12,4,11,1,4,1,0,0,2,38,0
3891,0,2,11,9,4,3,1,4,0,0,0,1,38,0
3892,1,1,1,7,2,5,0,2,1,0,0,2,38,0
3893,0,2,15,10,2,0,0,4,1,0,0,2,25,0
3894,0,2,9,13,4,9,1,4,1,0,0,3,38,0
3895,2,4,9,13,4,3,1,4,0,0,3,2,38,1
3896,1,2,12,14,2,3,0,4,1,0,0,2,38,1
3897,2,2,15,10,4,0,3,4,0,0,0,2,38,0
3898,0,2,11,9,6,0,4,4,0,0,0,1,38,0
3899,1,3,7,12,2,9,0,4,1,0,0,2,38,1
3900,1,2,11,9,0,12,4,4,0,0,0,2,38,0
3901,1,4,7,12,2,2,0,4,1,0,0,1,38,0
3902,0,5,9,13,2,9,0,4,1,0,0,2,38,1
3903,0,2,15,10,4,0,3,4,1,0,0,1,38,0
3904,1,2,7,12,2,3,0,4,1,0,0,2,38,1
3905,1,0,10,16,2,9,0,4,1,4,0,2,38,1
3906,1,1,8,11,0,9,4,4,0,0,0,1,38,0
3907,0,2,9,13,4,3,1,4,1,0,3,2,38,0
3908,0,2,15,10,4,10,1,4,1,0,0,3,38,0
3909,1,2,11,9,6,7,1,0,0,0,0,2,38,0
3910,1,2,11,9,2,7,0,4,1,0,0,2,38,0
3911,0,2,15,10,4,11,3,4,1,0,0,2,38,0
3912,1,2,15,10,2,6,0,4,1,0,0,2,38,1
3913,1,2,15,10,5,0,4,4,0,0,0,2,38,0
3914,0,2,15,10,0,0,1,4,0,0,0,2,38,0
3915,1,2,11,9,0,3,1,4,0,0,0,2,38,0
3916,1,2,9,13,0,9,1,4,1,0,0,2,38,0
3917,1,0,11,9,2,13,0,4,1,0,0,2,38,0
3918,1,2,9,13,6,9,1,4,0,0,0,1,38,0
3919,1,2,5,4,0,2,4,4,1,0,3,2,9,0
3920,1,0,8,11,2,0,0,4,1,0,0,2,38,0
3921,2,5,9,13,2,9,0,4,1,0,0,2,38,1
3922,0,2,2,8,4,7,3,2,0,0,0,0,38,0
3923,0,2,11,9,4,2,1,4,1,0,0,2,38,0
3924,0,4,9,13,0,13,1,4,1,0,0,2,38,0
3925,0,2,11,9,2,10,0,4,1,0,0,1,38,0
3926,2,2,5,4,2,7,0,2,1,4,0,1,38,0
3927,0,2,15,10,2,12,0,4,1,0,0,2,38,1
3928,0,2,15,10,4,0,3,4,0,0,0,1,38,0
3929,1,2,7,12,4,7,1,4,1,0,0,2,38,0
3930,1,2,11,9,0,0,4,2,0,0,0,2,38,0
3931,2,2,11,9,6,0,1,4,0,0,0,0,38,0
3932,1,2,15,10,0,11,1,4,0,0,0,2,38,0
3933,0,2,15,10,4,9,1,4,0,0,0,2,23,0
3934,1,0,11,9,2,0,5,4,0,0,0,1,38,0
3935,0,2,9,13,4,9,1,4,1,0,0,2,38,0
3936,0,2,7,12,2,7,5,2,0,0,0,1,38,0
3937,0,5,9,13,2,9,0,4,1,0,0,0,25,0
3938,1,4,0,6,2,2,0,4,1,0,0,2,38,0
3939,0,2,1,7,4,5,3,2,1,0,0,2,38,0
3940,1,2,11,9,2,6,0,4,1,0,0,2,38,0
3941,0,4,8,11,4,4,1,4,1,0,0,1,38,0
3942,1,4,1,7,2,2,0,4,1,0,0,1,38,0
3943,0,2,9,13,2,9,0,4,1,0,3,2,38,1
3944,0,2,15,10,5,12,4,2,0,0,0,2,38,0
3945,1,2,11,9,2,2,0,2,1,0,0,2,38,0
3946,0,2,11,9,4,2,3,4,1,0,0,1,38,0
3947,1,4,1,7,2,3,5,4,0,0,0,1,38,1
3948,0,4,0,6,2,7,5,4,0,0,0,1,25,0
3949,1,2,8,11,2,2,0,4,1,0,0,2,38,0
3950,0,2,3,2,2,0,0,4,1,0,0,3,25,0
3951,2,4,15,10,2,7,5,2,0,0,0,2,38,0
3952,2,2,11,9,2,11,0,4,1,0,0,2,33,0
3953,0,2,1,7,4,7,3,4,0,0,0,2,38,0
3954,1,2,15,10,2,2,0,0,1,4,0,2,38,1
3955,0,5,12,14,4,9,1,1,0,0,0,2,23,0
3956,1,4,9,13,2,3,0,4,1,0,0,2,38,0
3957,1,2,11,9,6,11,1,4,0,0,0,2,38,0
3958,1,2,11,9,2,2,0,4,1,0,3,2,38,1
3959,0,2,1,7,4,11,3,4,1,0,0,2,38,0
3960,0,2,11,9,2,2,0,4,1,0,0,2,38,1
3961,1,2,11,9,2,13,0,4,1,0,0,2,38,1
3962,1,2,12,14,2,9,0,4,1,0,0,2,38,1
3963,0,2,15,10,2,6,0,4,1,0,0,2,38,0
3964,0,1,9,13,2,3,0,4,1,0,0,2,38,0
3965,2,4,5,4,2,13,0,4,1,0,0,0,38,0
3966,2,2,11,9,0,6,1,4,0,0,0,2,38,0
3967,0,2,9,13,2,11,0,4,1,0,0,4,3,1
3968,1,2,12,14,0,9,1,4,0,0,0,2,38,0
3969,1,3,11,9,2,11,0,4,1,4,0,1,38,1
3970,0,2,11,9,4,6,1,4,1,0,0,2,38,0
3971,2,2,6,5,2,11,0,4,1,0,0,0,38,0
3972,0,2,11,9,5,0,1,4,0,0,0,2,38,0
3973,1,2,11,9,2,5,0,4,1,0,0,2,38,0
3974,0,2,15,10,2,2,0,4,1,0,0,2,38,1
3975,1,2,7,12,6,11,1,4,0,0,0,2,10,0
3976,0,2,11,9,4,2,3,4,1,0,0,2,38,0
3977,0,2,15,10,4,3,3,4,0,0,0,2,38,0
3978,0,2,9,13,4,0,1,4,0,0,0,2,38,0
3979,2,2,11,9,2,11,0,4,1,0,0,2,38,0
3980,2,1,11,9,0,7,4,2,0,0,0,2,38,0
3981,1,1,8,11,2,10,0,4,1,0,0,2,38,1
3982,2,2,12,14,2,0,2,4,0,0,0,2,38,1
3983,0,2,15,10,4,12,4,4,0,0,0,2,38,0
3984,1,2,11,9,0,4,4,2,0,0,0,1,38,0
3985,0,2,9,13,4,9,1,1,1,0,0,2,35,0
3986,1,2,9,13,2,6,0,4,1,0,0,2,38,0
3987,2,2,11,9,6,0,4,4,0,0,0,2,38,0
3988,0,2,5,4,2,5,0,4,1,0,0,2,38,0
3989,2,2,11,9,2,11,0,4,1,0,0,2,38,0
3990,0,2,9,13,0,11,1,4,1,0,0,2,38,0
3991,0,2,11,9,0,2,4,2,1,0,0,2,38,0
3992,0,2,1,7,4,13,3,1,1,0,0,2,29,0
3993,1,3,9,13,2,11,0,4,1,0,0,2,38,1
3994,0,4,7,12,2,4,0,4,1,0,0,3,38,0
3995,1,0,7,12,2,5,0,1,1,0,0,2,29,1
3996,0,1,12,14,2,9,5,4,0,0,0,2,38,1
3997,0,2,9,13,4,3,3,4,1,0,0,2,38,0
3998,1,2,8,11,2,2,0,4,1,0,0,2,38,1
3999,0,4,15,10,4,9,3,4,0,0,0,0,38,0
4000,1,0,10,16,2,9,0,4,1,0,0,2,38,1
4001,0,1,11,9,2,2,0,4,1,0,0,2,38,0
4002,0,2,11,9,4,5,3,4,1,0,0,2,38,0
4003,0,2,1,7,2,4,0,0,1,0,0,3,38,0
4004,0,2,15,10,4,5,3,4,1,0,0,1,38,0
4005,0,2,11,9,4,5,3,4,1,0,0,1,38,0
4006,0,2,11,9,4,11,1,4,0,0,0,2,38,0
4007,1,2,15,10,0,7,4,4,0,0,0,0,38,0
4008,1,2,15,10,2,0,5,4,0,0,0,1,38,1
4009,2,3,9,13,2,0,5,4,0,0,0,0,38,1
4010,0,2,11,9,4,7,3,4,0,0,0,2,38,0
4011,0,2,15,10,0,6,1,4,1,0,0,2,38,0
4012,0,1,2,8,4,6,1,4,1,0,0,1,38,0
4013,0,2,9,13,4,0,1,4,0,0,0,2,38,0
4014,0,2,11,9,0,7,1,4,0,0,0,2,38,0
4015,1,0,15,10,0,0,1,4,0,0,0,2,38,0
4016,1,4,2,8,2,3,0,4,1,0,0,2,38,1
4017,0,1,11,9,4,13,1,0,1,0,0,2,38,0
4018,1,2,9,13,2,9,0,4,1,0,3,2,38,1
4019,0,2,11,9,0,3,3,4,1,0,0,2,38,0
4020,0,1,12,14,2,9,0,4,1,0,0,2,38,1
4021,0,2,8,11,2,2,0,4,1,0,0,2,38,1
4022,1,2,11,9,0,7,1,4,0,0,0,1,38,0
4023,1,2,11,9,0,0,1,4,0,0,0,2,38,0
4024,0,4,6,5,2,2,0,4,1,0,0,2,38,0
4025,0,2,11,9,2,6,0,4,1,0,3,3,38,0
4026,1,2,9,13,0,0,4,4,0,0,0,2,38,0
4027,0,2,15,10,4,0,3,4,1,0,0,1,38,0
4028,0,2,11,9,4,7,3,4,1,0,0,2,25,0
4029,2,2,11,9,2,9,0,4,1,0,0,1,38,0
4030,1,1,15,10,2,7,0,4,1,0,0,2,38,0
4031,0,2,15,10,4,0,1,2,0,0,0,2,38,0
4032,1,2,11,9,5,2,1,4,1,0,0,3,38,0
4033,0,2,11,9,4,0,3,4,0,0,0,1,38,0
4034,0,5,8,11,4,9,1,4,0,0,0,2,38,0
4035,1,2,11,9,2,0,5,4,0,0,0,0,38,1
4036,2,2,15,10,2,2,0,4,1,0,3,2,38,0
4037,0,2,9,13,2,9,0,4,1,0,0,3,38,1
4038,2,2,11,9,6,8,4,4,0,0,0,1,38,0
4039,0,2,15,10,4,4,3,0,1,0,0,2,38,0
4040,1,2,11,9,5,0,4,4,0,0,0,2,38,0
4041,0,2,11,9,5,2,1,4,1,0,0,2,38,0
4042,0,1,15,10,4,10,1,4,1,0,0,2,38,0
4043,0,2,8,11,0,7,4,4,0,0,0,1,38,0
4044,2,2,15,10,6,11,1,1,0,4,0,1,38,0
4045,0,4,11,9,4,7,4,4,0,0,0,0,1,0
4046,0,2,9,13,4,11,3,4,1,0,0,2,38,0
4047,1,1,15,10,2,5,0,4,1,0,0,2,38,0
4048,1,3,15,10,2,3,0,4,1,0,0,2,38,1
4049,0,2,11,9,2,7,2,4,0,0,0,2,38,0
4050,1,2,11,9,0,7,4,4,0,0,0,0,38,0
4051,0,4,1,7,4,4,3,4,1,0,0,1,38,0
4052,0,2,0,6,4,2,3,4,1,0,0,0,38,0
4053,1,0,12,14,2,3,0,4,1,0,0,2,38,1
4054,0,2,15,10,4,0,2,4,0,0,0,2,38,0
4055,1,2,12,14,2,3,0,2,1,0,3,2,38,1
4056,1,2,12,14,2,11,0,4,1,0,0,2,38,1
4057,0,2,11,9,5,7,4,4,1,0,0,2,5,0
4058,1,4,12,14,2,11,0,4,1,0,0,2,38,1
4059,0,2,11,9,0,0,4,4,0,0,0,1,38,0
4060,0,2,11,9,4,2,1,4,1,4,0,2,38,1
4061,0,2,9,13,2,9,5,4,0,0,0,2,38,1
4062,0,2,11,9,2,4,0,4,1,0,0,2,38,0
4063,0,2,0,6,4,7,2,4,0,4,0,1,38,0
4064,0,2,11,9,2,7,5,4,0,0,3,2,32,1
4065,1,2,11,9,4,0,3,4,0,0,0,2,38,0
4066,0,2,11,9,2,6,0,4,1,0,0,2,38,0
4067,1,2,11,9,5,11,4,4,0,0,0,2,38,0
4068,2,2,6,5,2,7,5,2,0,0,0,2,38,0
4069,1,1,12,14,4,9,1,4,0,0,3,2,38,1
4070,0,2,9,13,4,0,3,4,0,0,0,2,38,0
4071,0,2,8,11,4,11,3,4,0,0,0,2,38,0
4072,0,2,0,6,2,2,0,4,1,0,0,2,38,0
4073,0,1,9,13,4,9,1,4,0,0,0,2,38,0
4074,0,2,11,9,4,11,1,4,1,0,0,2,38,0
4075,0,4,11,9,4,5,3,4,0,0,0,1,38,0
4076,1,1,11,9,4,0,2,2,0,0,0,2,38,0
4077,0,2,11,9,4,7,3,1,1,0,0,2,29,0
4078,1,2,12,14,4,6,1,4,1,0,0,2,38,0
4079,1,2,9,13,0,6,1,4,1,4,0,2,38,0
4080,0,2,0,6,2,4,0,4,1,0,0,2,38,0
4081,0,1,12,14,4,9,1,4,0,0,0,2,38,0
4082,1,2,9,13,2,9,5,4,0,0,0,2,38,1
4083,0,5,15,10,0,3,4,4,0,0,0,2,38,0
4084,1,2,4,3,2,6,0,4,1,0,0,1,25,0
4085,2,4,9,13,2,11,0,4,1,0,0,2,38,1
4086,1,2,11,9,2,6,5,4,0,0,0,2,3,0
4087,0,2,8,11,0,2,1,4,1,0,0,2,38,0
4088,1,5,9,13,4,4,1,4,1,0,0,2,38,0
4089,0,5,9,13,4,3,3,4,0,0,0,2,38,0
4090,0,4,11,9,4,2,3,4,1,0,0,2,38,0
4091,1,2,11,9,2,7,5,2,0,0,0,2,38,0
4092,0,5,9,13,4,3,1,4,1,0,0,2,38,0
4093,0,2,8,11,2,5,0,4,1,0,0,2,38,1
4094,1,4,15,10,0,6,1,4,1,0,0,2,38,0
4095,0,2,5,4,2,11,0,4,1,0,0,2,38,0
4096,1,5,12,14,2,9,0,4,1,0,0,2,38,0
4097,1,4,15,10,2,9,0,4,1,0,0,1,38,0
4098,0,3,11,9,2,2,0,4,1,0,0,3,38,1
4099,0,2,9,13,2,12,5,4,0,4,0,0,38,0
4100,2,2,15,10,4,12,1,4,1,0,0,2,38,1
4101,0,2,13,1,3,5,4,4,1,0,0,2,25,0
4102,0,2,11,9,2,2,0,4,1,0,0,2,38,0
4103,0,2,11,9,2,6,0,4,1,0,0,2,38,1
4104,0,2,15,10,4,9,1,4,1,0,0,1,38,0
4105,0,5,9,13,2,3,0,1,1,0,0,2,29,0
4106,0,2,11,9,4,5,1,4,0,0,0,1,38,0
4107,0,5,11,9,0,13,4,4,1,0,0,2,38,0
4108,2,4,9,13,6,9,1,4,0,0,0,1,38,0
4109,0,0,15,10,4,3,3,4,1,0,0,0,38,0
4110,1,2,2,8,2,5,2,4,1,0,0,2,38,0
4111,0,2,1,7,0,0,1,4,0,0,0,2,38,0
4112,0,2,12,14,2,9,0,4,1,0,0,2,38,1
4113,0,4,11,9,2,2,0,4,1,0,0,2,31,0
4114,1,4,10,16,0,11,1,4,1,0,0,2,38,1
4115,1,3,9,13,2,11,0,4,1,0,0,4,38,1
4116,1,2,15,10,0,9,4,4,0,0,0,2,38,0
4117,1,4,11,9,4,7,1,4,0,0,3,2,38,0
4118,0,2,6,5,4,4,4,2,0,0,0,2,38,0
4119,2,2,3,2,2,8,5,2,0,0,0,1,38,0
4120,1,4,12,14,0,9,1,4,0,0,3,2,38,0
4121,0,0,15,10,4,0,4,2,0,0,0,2,38,0
4122,0,2,9,13,2,3,0,4,1,0,0,2,38,0
4123,1,1,12,14,2,9,0,4,1,0,0,2,38,0
4124,0,1,11,9,4,10,1,4,1,0,0,2,38,0
4125,0,2,9,13,4,11,1,4,0,0,0,2,38,0
4126,1,2,9,13,5,3,4,4,0,0,0,2,38,0
4127,0,2,4,3,4,6,2,4,1,0,0,2,12,0
4128,1,2,11,9,2,13,0,4,1,0,0,1,38,0
4129,1,4,15,10,2,2,0,4,1,0,0,2,38,0
4130,0,2,11,9,2,3,0,4,1,0,0,2,38,0
4131,0,2,9,13,4,11,2,4,1,0,0,1,38,0
4132,1,2,9,13,2,6,0,4,1,0,0,2,38,0
4133,0,2,0,6,5,3,4,4,0,0,0,2,38,0
4134,0,2,15,10,4,11,3,4,1,0,0,2,38,0
4135,0,2,9,13,2,3,5,4,0,0,0,2,38,1
4136,1,2,11,9,2,6,0,4,1,0,0,2,38,1
4137,0,2,1,7,4,2,4,4,1,0,0,2,7,0
4138,1,5,12,14,2,9,0,4,1,0,0,2,38,1
4139,1,2,9,13,2,0,0,4,1,0,0,2,38,1
4140,1,5,15,10,0,0,1,4,0,0,3,2,38,0
4141,0,2,11,9,0,6,1,4,1,4,0,2,38,0
4142,0,2,11,9,4,5,2,2,1,0,0,2,38,0
4143,0,4,11,9,2,11,0,4,1,4,0,2,38,0
4144,0,2,11,9,5,11,1,4,1,0,0,2,38,0
4145,0,5,7,12,2,9,0,4,1,0,0,1,38,0
4146,0,2,15,10,0,3,4,4,0,0,0,1,38,0
4147,0,5,7,12,4,0,3,4,0,0,0,0,38,0
4148,0,5,11,9,0,7,4,4,0,0,0,2,38,0
4149,0,2,9,13,4,3,3,4,0,0,0,0,38,0
4150,1,2,9,13,2,11,0,4,1,0,0,2,38,1
4151,0,2,15,10,4,0,3,4,1,0,0,1,38,0
4152,0,3,9,13,2,9,0,4,1,4,0,2,38,1
4153,0,2,15,10,4,7,3,4,0,0,0,1,38,0
4154,1,4,10,16,2,9,0,4,1,0,0,2,38,1
4155,0,2,1,7,4,7,3,4,1,0,0,1,38,0
4156,0,2,1,7,4,7,1,2,1,0,0,2,38,0
4157,0,2,10,16,4,9,1,4,1,4,0,2,38,0
4158,1,1,1,7,0,7,3,4,0,0,0,3,38,0
4159,0,1,15,10,2,0,5,4,0,0,0,2,38,0
4160,0,2,11,9,4,6,3,4,1,0,0,2,38,0
4161,0,2,0,6,4,11,3,4,1,0,0,0,38,0
4162,0,1,12,14,2,9,5,4,0,4,0,1,38,1
4163,0,2,15,10,2,9,0,4,1,0,0,2,38,0
4164,0,2,15,10,2,12,0,4,1,0,0,1,38,0
4165,1,2,15,10,0,11,1,4,1,0,0,2,38,0
4166,0,2,11,9,2,6,0,4,1,0,0,2,38,0
4167,1,5,9,13,6,12,4,4,0,0,0,2,38,1
4168,1,2,15,10,2,6,0,4,1,0,0,1,38,0
4169,2,2,9,13,2,6,0,4,1,0,0,2,38,1
4170,0,2,15,10,4,12,2,4,0,0,0,2,38,0
4171,0,2,11,9,2,11,0,4,1,0,0,2,38,0
4172,1,2,15,10,3,0,4,4,0,0,0,2,38,0
4173,0,2,11,9,0,2,1,4,1,0,0,2,38,0
4174,1,2,9,13,0,9,1,4,0,0,0,1,38,0
4175,1,3,11,9,2,3,0,4,1,4,0,2,38,1
4176,0,2,11,9,4,4,1,4,1,0,0,2,38,0
4177,1,2,11,9,2,7,0,4,1,0,0,2,38,0
4178,0,2,11,9,4,7,3,4,0,0,0,0,25,0
4179,0,2,15,10,4,6,3,4,0,0,0,0,10,0
4180,0,2,11,9,4,12,4,4,0,4,0,2,38,0
4181,1,2,0,6,0,2,4,4,1,0,0,2,38,0
4182,0,2,15,10,4,3,1,4,1,0,0,1,38,0
4183,1,2,9,13,2,3,0,4,1,0,0,2,38,1
4184,0,2,11,9,4,0,1,4,1,0,0,2,38,0
4185,0,2,11,9,2,6,0,4,1,0,0,2,38,0
4186,0,2,1,7,4,11,3,4,0,0,0,1,38,0
4187,1,4,14,15,2,9,0,4,1,0,0,2,38,1
4188,2,1,11,9,2,9,5,4,0,0,0,1,38,0
4189,1,2,12,14,4,9,1,4,0,0,0,2,38,0
4190,1,2,11,9,2,2,0,4,1,0,0,0,38,0
4191,1,2,15,10,2,5,0,1,1,0,0,2,39,0
4192,1,4,11,9,0,7,4,4,0,0,0,2,38,0
4193,1,2,11,9,2,3,0,4,1,0,0,2,38,1
4194,0,2,9,13,4,9,1,1,1,4,0,2,39,0
4195,0,5,9,13,4,9,1,4,0,0,3,2,38,0
4196,1,2,8,11,0,0,4,4,0,0,0,2,38,0
4197,0,2,11,9,2,6,0,4,1,0,0,2,38,0
4198,2,4,11,9,2,2,0,4,1,0,0,2,10,0
4199,1,2,15,10,0,3,1,4,0,0,0,3,38,0
4200,0,4,9,13,0,11,1,4,1,0,3,2,38,1
