school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,student's school,student's sex,student's age,student's home address type,family size,parent's cohabitation status,mother's education,father's education,mother's job,father's job,reason to choose this school,student's guardian,home to school travel time,weekly study time,number of past class failures,extra educational support,family educational support,extra paid classes within the course subject,extra-curricular activities,attended nursery school,wants to take higher education,Internet access at home,with a romantic relationship,quality of family relationships,free time after school,going out with friends,workday alcohol consumption,weekend alcohol consumption,current health status,number of school absences,first period grade,second period grade,final grade,rank
GP,F,18,U,LE3,T,2,2,other,other,home,other,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3,1,1,2,0,8,8,0,GP,female,18-20,urban,less or equal to 3,living together,5th to 9th grade,5th to 9th grade,other,other,close to home,other,< 15 min,2 to 5 hours,0,no,no,no,yes,no,yes,yes,yes,good,average,average,very low,very low,bad,< 30,5 to 10,5 to 10,< 5,387.0
GP,F,18,R,GT3,T,2,2,at_home,other,course,mother,2,4,0,no,no,no,yes,yes,yes,no,no,4,4,4,1,1,4,0,10,9,0,GP,female,18-20,rural,greater than 3,living together,5th to 9th grade,5th to 9th grade,at home,other,course preference,mother,15 to 30 min,> 10 hours,0,no,no,no,yes,yes,yes,no,no,good,above average,above average,very low,very low,good,< 30,5 to 10,5 to 10,< 5,388.0
GP,F,17,U,GT3,T,3,4,services,other,course,mother,1,3,0,no,no,no,no,yes,yes,yes,no,4,4,5,1,3,5,16,16,15,15,GP,female,15-17,urban,greater than 3,living together,secondary education,higher education,civial services,other,course preference,mother,< 15 min,5 to 10 hours,0,no,no,no,no,yes,yes,yes,no,good,above average,very high,very low,average,very good,< 30,> 15,11 to 15,11 to 15,68.0
GP,F,19,R,GT3,A,3,1,services,at_home,home,other,1,3,1,no,no,yes,no,yes,yes,no,no,5,4,3,1,2,5,12,14,13,13,GP,female,18-20,rural,greater than 3,part,secondary education,primary education (4th grade),civial services,at home,close to home,other,< 15 min,5 to 10 hours,1,no,no,yes,no,yes,yes,no,no,excellent,above average,average,very low,below average,very good,< 30,11 to 15,11 to 15,11 to 15,126.0
GP,F,17,U,GT3,T,3,2,other,other,home,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,4,3,2,2,3,2,0,7,8,0,GP,female,15-17,urban,greater than 3,living together,secondary education,5th to 9th grade,other,other,close to home,mother,< 15 min,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,yes,good,average,below average,below average,average,bad,< 30,5 to 10,5 to 10,< 5,389.0
GP,F,18,U,LE3,T,3,3,services,services,home,mother,1,4,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,1,7,16,15,17,GP,female,18-20,urban,less or equal to 3,living together,secondary education,secondary education,civial services,civial services,close to home,mother,< 15 min,> 10 hours,0,no,yes,no,no,yes,yes,yes,no,excellent,average,average,very low,very low,very bad,< 30,> 15,11 to 15,> 15,24.0
GP,F,17,R,GT3,A,3,2,other,other,home,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,2,3,2,4,9,10,10,GP,female,15-17,rural,greater than 3,part,secondary education,5th to 9th grade,other,other,close to home,mother,< 15 min,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,no,good,average,average,below average,average,bad,< 30,5 to 10,5 to 10,5 to 10,254.0
GP,F,19,U,GT3,T,2,1,services,services,home,other,1,3,1,no,no,yes,yes,yes,yes,yes,yes,4,3,4,1,3,3,4,11,12,11,GP,female,18-20,urban,greater than 3,living together,5th to 9th grade,primary education (4th grade),civial services,civial services,close to home,other,< 15 min,5 to 10 hours,1,no,no,yes,yes,yes,yes,yes,yes,good,average,above average,very low,average,average,< 30,11 to 15,11 to 15,11 to 15,205.0
GP,M,18,U,GT3,T,4,4,teacher,services,home,father,1,2,1,no,yes,no,yes,yes,yes,yes,no,4,3,3,2,2,2,0,10,10,0,GP,male,18-20,urban,greater than 3,living together,higher education,higher education,teacher,civial services,close to home,father,< 15 min,2 to 5 hours,1,no,yes,no,yes,yes,yes,yes,no,good,average,average,below average,below average,bad,< 30,5 to 10,5 to 10,< 5,390.0
GP,M,18,U,LE3,T,3,4,services,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,3,5,11,16,15,15,GP,male,18-20,urban,less or equal to 3,living together,secondary education,higher education,civial services,other,close to home,mother,< 15 min,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,good,average,average,very low,average,very good,< 30,> 15,11 to 15,11 to 15,69.0
GP,F,17,U,GT3,A,2,2,at_home,at_home,home,father,1,2,1,no,yes,no,no,yes,yes,yes,yes,3,3,1,1,2,4,0,9,8,0,GP,female,15-17,urban,greater than 3,part,5th to 9th grade,5th to 9th grade,at home,at home,close to home,father,< 15 min,2 to 5 hours,1,no,yes,no,no,yes,yes,yes,yes,average,average,very low,very low,below average,good,< 30,5 to 10,5 to 10,< 5,391.0
GP,F,18,U,GT3,T,2,3,at_home,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,3,4,11,10,10,GP,female,18-20,urban,greater than 3,living together,5th to 9th grade,secondary education,at home,other,course preference,mother,< 15 min,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,no,good,average,average,very low,below average,average,< 30,11 to 15,5 to 10,5 to 10,255.0
GP,F,18,U,GT3,T,3,2,other,services,other,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,4,3,2,3,1,7,13,13,14,GP,female,18-20,urban,greater than 3,living together,secondary education,5th to 9th grade,other,civial services,other,mother,< 15 min,5 to 10 hours,0,no,no,no,no,yes,yes,yes,yes,excellent,above average,average,below average,average,very bad,< 30,11 to 15,11 to 15,11 to 15,99.0
GP,M,18,R,GT3,T,4,3,teacher,services,course,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,3,2,1,2,4,9,16,15,16,GP,male,18-20,rural,greater than 3,living together,higher education,secondary education,teacher,civial services,course preference,mother,< 15 min,5 to 10 hours,0,no,no,no,no,yes,yes,yes,yes,excellent,average,below average,very low,below average,good,< 30,> 15,11 to 15,> 15,38.0
GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,3,0,no,yes,yes,no,yes,yes,yes,yes,5,4,5,2,3,5,0,10,10,9,GP,male,18-20,urban,greater than 3,living together,higher education,secondary education,teacher,other,course preference,mother,< 15 min,5 to 10 hours,0,no,yes,yes,no,yes,yes,yes,yes,excellent,above average,very high,below average,average,very good,< 30,5 to 10,5 to 10,5 to 10,289.0
GP,F,17,U,GT3,T,4,3,health,other,reputation,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,3,1,3,4,0,13,15,15,GP,female,15-17,urban,greater than 3,living together,higher education,secondary education,healthcare related,other,school reputation,mother,< 15 min,5 to 10 hours,0,no,yes,yes,yes,yes,yes,yes,yes,good,above average,average,very low,average,good,< 30,11 to 15,11 to 15,11 to 15,70.0
MS,M,18,R,GT3,T,3,2,other,other,course,mother,2,1,1,no,yes,no,no,no,yes,yes,no,2,5,5,5,5,5,10,11,13,13,MS,male,18-20,rural,greater than 3,living together,secondary education,5th to 9th grade,other,other,course preference,mother,15 to 30 min,< 2 hours,1,no,yes,no,no,no,yes,yes,no,bad,very high,very high,very high,very high,very good,< 30,11 to 15,11 to 15,11 to 15,127.0
MS,M,19,R,GT3,T,1,1,other,services,home,other,3,2,3,no,no,no,no,yes,yes,yes,no,5,4,4,3,3,2,8,8,7,8,MS,male,18-20,rural,greater than 3,living together,primary education (4th grade),primary education (4th grade),other,civial services,close to home,other,30 min to 1 hour,2 to 5 hours,3,no,no,no,no,yes,yes,yes,no,excellent,above average,above average,average,average,bad,< 30,5 to 10,5 to 10,5 to 10,322.0
MS,M,17,U,GT3,T,3,3,health,other,course,mother,2,2,0,no,yes,yes,no,yes,yes,yes,no,4,5,4,2,3,3,2,13,13,13,MS,male,15-17,urban,greater than 3,living together,secondary education,secondary education,healthcare related,other,course preference,mother,15 to 30 min,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,no,good,very high,above average,below average,average,average,< 30,11 to 15,11 to 15,11 to 15,128.0
MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1,1,1,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,7,8,7,8,MS,male,18-20,urban,less or equal to 3,living together,primary education (4th grade),secondary education,at home,civial services,course preference,mother,< 15 min,< 2 hours,1,no,no,no,no,yes,no,yes,yes,good,average,average,below average,average,average,< 30,5 to 10,5 to 10,5 to 10,323.0
MS,M,19,R,GT3,T,1,1,other,other,home,other,3,1,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,4,8,8,8,MS,male,18-20,rural,greater than 3,living together,primary education (4th grade),primary education (4th grade),other,other,close to home,other,30 min to 1 hour,< 2 hours,1,no,yes,no,no,yes,yes,yes,no,good,above average,above average,average,average,very good,< 30,5 to 10,5 to 10,5 to 10,324.0
MS,M,17,R,GT3,T,4,3,services,other,home,mother,2,2,0,no,yes,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,4,13,11,11,MS,male,15-17,rural,greater than 3,living together,higher education,secondary education,civial services,other,close to home,mother,15 to 30 min,2 to 5 hours,0,no,yes,yes,yes,no,yes,yes,yes,good,very high,very high,very low,average,bad,< 30,11 to 15,11 to 15,11 to 15,206.0
MS,F,18,U,GT3,T,3,3,services,services,course,father,1,2,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,5,0,10,9,9,MS,female,18-20,urban,greater than 3,living together,secondary education,secondary education,civial services,civial services,course preference,father,< 15 min,2 to 5 hours,0,no,yes,no,no,yes,yes,no,yes,excellent,average,above average,very low,very low,very good,< 30,5 to 10,5 to 10,5 to 10,290.0
MS,F,17,R,GT3,T,4,4,teacher,services,other,father,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,4,12,13,13,MS,female,15-17,rural,greater than 3,living together,higher education,higher education,teacher,civial services,other,father,15 to 30 min,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,no,good,average,average,very low,below average,very good,< 30,11 to 15,11 to 15,11 to 15,129.0
MS,F,17,U,LE3,A,3,2,services,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,no,yes,1,2,3,1,2,5,2,12,12,11,MS,female,15-17,urban,less or equal to 3,part,secondary education,5th to 9th grade,civial services,other,school reputation,mother,15 to 30 min,2 to 5 hours,0,no,no,no,no,yes,yes,no,yes,very bad,below average,average,very low,below average,very good,< 30,11 to 15,11 to 15,11 to 15,207.0
MS,M,18,U,LE3,T,1,1,other,services,home,father,2,1,0,no,no,no,no,no,yes,yes,yes,3,3,2,1,2,3,4,10,10,10,MS,male,18-20,urban,less or equal to 3,living together,primary education (4th grade),primary education (4th grade),other,civial services,close to home,father,15 to 30 min,< 2 hours,0,no,no,no,no,no,yes,yes,yes,average,average,below average,very low,below average,average,< 30,5 to 10,5 to 10,5 to 10,256.0
MS,F,18,U,LE3,T,1,1,at_home,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,4,0,18,16,16,MS,female,18-20,urban,less or equal to 3,living together,primary education (4th grade),primary education (4th grade),at home,civial services,course preference,father,15 to 30 min,5 to 10 hours,0,no,no,no,no,yes,yes,yes,no,excellent,average,below average,very low,very low,good,< 30,> 15,> 15,> 15,39.0
MS,F,18,R,LE3,A,1,4,at_home,other,course,mother,3,2,0,no,no,no,no,yes,yes,no,yes,4,3,4,1,4,5,0,13,13,13,MS,female,18-20,rural,less or equal to 3,part,primary education (4th grade),higher education,at home,other,course preference,mother,30 min to 1 hour,2 to 5 hours,0,no,no,no,no,yes,yes,no,yes,good,average,above average,very low,above average,very good,< 30,11 to 15,11 to 15,11 to 15,130.0
MS,M,18,R,LE3,T,1,1,at_home,other,other,mother,2,2,1,no,no,no,yes,no,no,no,no,4,4,3,2,3,5,2,13,12,12,MS,male,18-20,rural,less or equal to 3,living together,primary education (4th grade),primary education (4th grade),at home,other,other,mother,15 to 30 min,2 to 5 hours,1,no,no,no,yes,no,no,no,no,good,above average,average,below average,average,very good,< 30,11 to 15,11 to 15,11 to 15,160.0
MS,F,18,U,GT3,T,3,3,services,services,other,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,3,0,11,11,10,MS,female,18-20,urban,greater than 3,living together,secondary education,secondary education,civial services,civial services,other,mother,15 to 30 min,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,good,average,below average,very low,average,average,< 30,11 to 15,11 to 15,5 to 10,257.0
MS,F,17,U,LE3,T,4,4,at_home,at_home,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,2,3,4,1,1,1,0,16,15,15,MS,female,15-17,urban,less or equal to 3,living together,higher education,higher education,at home,at home,course preference,mother,< 15 min,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,yes,bad,average,above average,very low,very low,very bad,< 30,> 15,11 to 15,11 to 15,71.0
MS,F,17,R,GT3,T,1,2,other,services,course,father,2,2,0,no,no,no,no,no,yes,no,no,3,2,2,1,2,3,0,12,11,12,MS,female,15-17,rural,greater than 3,living together,primary education (4th grade),5th to 9th grade,other,civial services,course preference,father,15 to 30 min,2 to 5 hours,0,no,no,no,no,no,yes,no,no,average,below average,below average,very low,below average,average,< 30,11 to 15,11 to 15,11 to 15,161.0
MS,M,18,R,GT3,T,1,3,at_home,other,course,mother,2,2,0,no,yes,yes,no,yes,yes,no,no,3,3,4,2,4,3,4,10,10,10,MS,male,18-20,rural,greater than 3,living together,primary education (4th grade),secondary education,at home,other,course preference,mother,15 to 30 min,2 to 5 hours,0,no,yes,yes,no,yes,yes,no,no,average,average,above average,below average,above average,average,< 30,5 to 10,5 to 10,5 to 10,258.0
MS,M,18,U,LE3,T,4,4,teacher,services,other,mother,2,3,0,no,no,yes,no,yes,yes,yes,yes,4,2,2,2,2,5,0,13,13,13,MS,male,18-20,urban,less or equal to 3,living together,higher education,higher education,teacher,civial services,other,mother,15 to 30 min,5 to 10 hours,0,no,no,yes,no,yes,yes,yes,yes,good,below average,below average,below average,below average,very good,< 30,11 to 15,11 to 15,11 to 15,131.0
MS,F,17,R,GT3,T,1,1,other,services,reputation,mother,3,1,1,no,yes,yes,no,yes,yes,yes,yes,5,2,1,1,2,1,0,7,6,0,MS,female,15-17,rural,greater than 3,living together,primary education (4th grade),primary education (4th grade),other,civial services,school reputation,mother,30 min to 1 hour,< 2 hours,1,no,yes,yes,no,yes,yes,yes,yes,excellent,below average,very low,very low,below average,very bad,< 30,5 to 10,5 to 10,< 5,392.0
MS,F,18,U,GT3,T,2,3,at_home,services,course,father,2,1,0,no,yes,yes,no,yes,yes,yes,yes,5,2,3,1,2,4,0,11,10,10,MS,female,18-20,urban,greater than 3,living together,5th to 9th grade,secondary education,at home,civial services,course preference,father,15 to 30 min,< 2 hours,0,no,yes,yes,no,yes,yes,yes,yes,excellent,below average,average,very low,below average,good,< 30,11 to 15,5 to 10,5 to 10,259.0
MS,F,18,R,GT3,T,4,4,other,teacher,other,father,3,2,0,no,yes,yes,no,no,yes,yes,yes,3,2,2,4,2,5,10,14,12,11,MS,female,18-20,rural,greater than 3,living together,higher education,higher education,other,teacher,other,father,30 min to 1 hour,2 to 5 hours,0,no,yes,yes,no,no,yes,yes,yes,average,below average,below average,above average,below average,very good,< 30,11 to 15,11 to 15,11 to 15,208.0
MS,F,19,U,LE3,T,3,2,services,services,home,other,2,2,2,no,no,no,yes,yes,yes,no,yes,3,2,2,1,1,3,4,7,7,9,MS,female,18-20,urban,less or equal to 3,living together,secondary education,5th to 9th grade,civial services,civial services,close to home,other,15 to 30 min,2 to 5 hours,2,no,no,no,yes,yes,yes,no,yes,average,below average,below average,very low,very low,average,< 30,5 to 10,5 to 10,5 to 10,291.0
MS,M,18,R,LE3,T,1,2,at_home,services,other,father,3,1,0,no,yes,yes,yes,yes,no,yes,yes,4,3,3,2,3,3,3,14,12,12,MS,male,18-20,rural,less or equal to 3,living together,primary education (4th grade),5th to 9th grade,at home,civial services,other,father,30 min to 1 hour,< 2 hours,0,no,yes,yes,yes,yes,no,yes,yes,good,average,average,below average,average,average,< 30,11 to 15,11 to 15,11 to 15,162.0
MS,F,17,U,GT3,T,2,2,other,at_home,home,mother,1,3,0,no,no,no,yes,yes,yes,no,yes,3,4,3,1,1,3,8,13,11,11,MS,female,15-17,urban,greater than 3,living together,5th to 9th grade,5th to 9th grade,other,at home,close to home,mother,< 15 min,5 to 10 hours,0,no,no,no,yes,yes,yes,no,yes,average,above average,average,very low,very low,average,< 30,11 to 15,11 to 15,11 to 15,209.0
MS,F,17,R,GT3,T,1,2,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,5,5,1,3,1,14,6,5,5,MS,female,15-17,rural,greater than 3,living together,primary education (4th grade),5th to 9th grade,other,other,course preference,mother,< 15 min,< 2 hours,0,no,no,no,yes,yes,yes,yes,no,average,very high,very high,very low,average,very bad,< 30,5 to 10,5 to 10,5 to 10,355.0
MS,F,18,R,LE3,T,4,4,other,other,reputation,mother,2,3,0,no,no,no,no,yes,yes,yes,no,5,4,4,1,1,1,0,19,18,19,MS,female,18-20,rural,less or equal to 3,living together,higher education,higher education,other,other,school reputation,mother,15 to 30 min,5 to 10 hours,0,no,no,no,no,yes,yes,yes,no,excellent,above average,above average,very low,very low,very bad,< 30,> 15,> 15,> 15,6.0
MS,F,18,R,GT3,T,1,1,other,other,home,mother,4,3,0,no,no,no,no,yes,yes,yes,no,4,3,2,1,2,4,2,8,8,10,MS,female,18-20,rural,greater than 3,living together,primary education (4th grade),primary education (4th grade),other,other,close to home,mother,> 1 hour,5 to 10 hours,0,no,no,no,no,yes,yes,yes,no,good,average,below average,very low,below average,good,< 30,5 to 10,5 to 10,5 to 10,260.0
MS,F,20,U,GT3,T,4,2,health,other,course,other,2,3,2,no,yes,yes,no,no,yes,yes,yes,5,4,3,1,1,3,4,15,14,15,MS,female,18-20,urban,greater than 3,living together,higher education,5th to 9th grade,healthcare related,other,course preference,other,15 to 30 min,5 to 10 hours,2,no,yes,yes,no,no,yes,yes,yes,excellent,above average,average,very low,very low,average,< 30,11 to 15,11 to 15,11 to 15,72.0
MS,F,18,R,LE3,T,4,4,teacher,services,course,mother,1,2,0,no,no,yes,yes,yes,yes,yes,no,5,4,3,3,4,2,4,8,9,10,MS,female,18-20,rural,less or equal to 3,living together,higher education,higher education,teacher,civial services,course preference,mother,< 15 min,2 to 5 hours,0,no,no,yes,yes,yes,yes,yes,no,excellent,above average,average,average,above average,bad,< 30,5 to 10,5 to 10,5 to 10,261.0
MS,F,18,U,GT3,T,3,3,other,other,home,mother,1,2,0,no,no,yes,no,yes,yes,yes,yes,4,1,3,1,2,1,0,15,15,15,MS,female,18-20,urban,greater than 3,living together,secondary education,secondary education,other,other,close to home,mother,< 15 min,2 to 5 hours,0,no,no,yes,no,yes,yes,yes,yes,good,very low,average,very low,below average,very bad,< 30,11 to 15,11 to 15,11 to 15,73.0
MS,F,17,R,GT3,T,3,1,at_home,other,reputation,mother,1,2,0,no,yes,yes,yes,no,yes,yes,no,4,5,4,2,3,1,17,10,10,10,MS,female,15-17,rural,greater than 3,living together,secondary education,primary education (4th grade),at home,other,school reputation,mother,< 15 min,2 to 5 hours,0,no,yes,yes,yes,no,yes,yes,no,good,very high,above average,below average,average,very bad,< 30,5 to 10,5 to 10,5 to 10,262.0
MS,M,18,U,GT3,T,4,4,teacher,teacher,home,father,1,2,0,no,no,yes,yes,no,yes,yes,no,3,2,4,1,4,2,4,15,14,14,MS,male,18-20,urban,greater than 3,living together,higher education,higher education,teacher,teacher,close to home,father,< 15 min,2 to 5 hours,0,no,no,yes,yes,no,yes,yes,no,average,below average,above average,very low,above average,bad,< 30,11 to 15,11 to 15,11 to 15,100.0
MS,M,18,R,GT3,T,2,1,other,other,other,mother,2,1,0,no,no,no,yes,no,yes,yes,yes,4,4,3,1,3,5,5,7,6,7,MS,male,18-20,rural,greater than 3,living together,5th to 9th grade,primary education (4th grade),other,other,other,mother,15 to 30 min,< 2 hours,0,no,no,no,yes,no,yes,yes,yes,good,above average,average,very low,average,very good,< 30,5 to 10,5 to 10,5 to 10,333.0
MS,M,17,U,GT3,T,2,3,other,services,home,father,2,2,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,3,2,11,11,10,MS,male,15-17,urban,greater than 3,living together,5th to 9th grade,secondary education,other,civial services,close to home,father,15 to 30 min,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,no,good,above average,average,very low,very low,average,< 30,11 to 15,11 to 15,5 to 10,263.0
MS,M,19,R,GT3,T,1,1,other,services,other,mother,2,1,1,no,no,no,no,yes,yes,no,no,4,3,2,1,3,5,0,6,5,0,MS,male,18-20,rural,greater than 3,living together,primary education (4th grade),primary education (4th grade),other,civial services,other,mother,15 to 30 min,< 2 hours,1,no,no,no,no,yes,yes,no,no,good,average,below average,very low,average,very good,< 30,5 to 10,5 to 10,< 5,393.0
MS,M,18,R,GT3,T,4,2,other,other,home,father,2,1,1,no,no,yes,no,yes,yes,no,no,5,4,3,4,3,3,14,6,5,5,MS,male,18-20,rural,greater than 3,living together,higher education,5th to 9th grade,other,other,close to home,father,15 to 30 min,< 2 hours,1,no,no,yes,no,yes,yes,no,no,excellent,above average,average,above average,average,average,< 30,5 to 10,5 to 10,5 to 10,356.0
MS,F,18,R,GT3,T,2,2,at_home,other,other,mother,2,3,0,no,no,yes,no,yes,yes,no,no,5,3,3,1,3,4,2,10,9,10,MS,female,18-20,rural,greater than 3,living together,5th to 9th grade,5th to 9th grade,at home,other,other,mother,15 to 30 min,5 to 10 hours,0,no,no,yes,no,yes,yes,no,no,excellent,average,average,very low,average,good,< 30,5 to 10,5 to 10,5 to 10,264.0
MS,F,18,R,GT3,T,4,4,teacher,at_home,reputation,mother,3,1,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,3,2,2,5,7,6,5,6,MS,female,18-20,rural,greater than 3,living together,higher education,higher education,teacher,at home,school reputation,mother,30 min to 1 hour,< 2 hours,0,no,yes,yes,yes,yes,yes,yes,yes,good,above average,average,below average,below average,very good,< 30,5 to 10,5 to 10,5 to 10,349.0
MS,F,19,R,GT3,T,2,3,services,other,course,mother,1,3,1,no,no,no,yes,no,yes,yes,no,5,4,2,1,2,5,0,7,5,0,MS,female,18-20,rural,greater than 3,living together,5th to 9th grade,secondary education,civial services,other,course preference,mother,< 15 min,5 to 10 hours,1,no,no,no,yes,no,yes,yes,no,excellent,above average,below average,very low,below average,very good,< 30,5 to 10,5 to 10,< 5,394.0
MS,F,18,U,LE3,T,3,1,teacher,services,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,4,1,1,1,0,7,9,8,MS,female,18-20,urban,less or equal to 3,living together,secondary education,primary education (4th grade),teacher,civial services,course preference,mother,< 15 min,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,no,good,average,above average,very low,very low,very bad,< 30,5 to 10,5 to 10,5 to 10,325.0
MS,F,18,U,GT3,T,1,1,other,other,course,mother,2,2,1,no,no,no,yes,yes,yes,no,no,1,1,1,1,1,5,0,6,5,0,MS,female,18-20,urban,greater than 3,living together,primary education (4th grade),primary education (4th grade),other,other,course preference,mother,15 to 30 min,2 to 5 hours,1,no,no,no,yes,yes,yes,no,no,very bad,very low,very low,very low,very low,very good,< 30,5 to 10,5 to 10,< 5,395.0
MS,M,20,U,LE3,A,2,2,services,services,course,other,1,2,2,no,yes,yes,no,yes,yes,no,no,5,5,4,4,5,4,11,9,9,9,MS,male,18-20,urban,less or equal to 3,part,5th to 9th grade,5th to 9th grade,civial services,civial services,course preference,other,< 15 min,2 to 5 hours,2,no,yes,yes,no,yes,yes,no,no,excellent,very high,above average,above average,very high,good,< 30,5 to 10,5 to 10,5 to 10,292.0
MS,M,17,U,LE3,T,3,1,services,services,course,mother,2,1,0,no,no,no,no,no,yes,yes,no,2,4,5,3,4,2,3,14,16,16,MS,male,15-17,urban,less or equal to 3,living together,secondary education,primary education (4th grade),civial services,civial services,course preference,mother,15 to 30 min,< 2 hours,0,no,no,no,no,no,yes,yes,no,bad,above average,very high,average,above average,bad,< 30,11 to 15,> 15,> 15,40.0
MS,M,21,R,GT3,T,1,1,other,other,course,other,1,1,3,no,no,no,no,no,yes,no,no,5,5,3,3,3,3,3,10,8,7,MS,male,21-22,rural,greater than 3,living together,primary education (4th grade),primary education (4th grade),other,other,course preference,other,< 15 min,< 2 hours,3,no,no,no,no,no,yes,no,no,excellent,very high,average,average,average,average,< 30,5 to 10,5 to 10,5 to 10,334.0
MS,M,18,R,LE3,T,3,2,services,other,course,mother,3,1,0,no,no,no,no,no,yes,yes,no,4,4,1,3,4,5,0,11,12,10,MS,male,18-20,rural,less or equal to 3,living together,secondary education,5th to 9th grade,civial services,other,course preference,mother,30 min to 1 hour,< 2 hours,0,no,no,no,no,no,yes,yes,no,good,above average,very low,average,above average,very good,< 30,11 to 15,11 to 15,5 to 10,265.0
MS,M,19,U,LE3,T,1,1,other,at_home,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,2,3,3,3,5,5,8,9,9,MS,male,18-20,urban,less or equal to 3,living together,primary education (4th grade),primary education (4th grade),other,at home,course preference,father,< 15 min,< 2 hours,0,no,no,no,no,yes,yes,yes,no,average,below average,average,average,average,very good,< 30,5 to 10,5 to 10,5 to 10,293.0
